SHA,cbo,wmc,dit,rfc,lcom,totalMethods,totalFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,uniqueWordsQty,defect
3ae7d952a4584e0b6fa772cce61cc1556e3463421,3,18,3,5,0,10,5,2,127,7,2,3,0,1,3,9,10,5,8,3,44,1
3af1085a6e396a82e060add65f55cc8e8389efa20,2,15,1,6,0,8,9,1,120,7,0,7,0,0,12,0,9,4,9,1,60,0
3af1085a6e396a82e060add65f55cc8e8389efa21,4,15,1,5,0,8,9,0,120,7,0,7,0,0,12,0,9,4,9,1,60,1
3b05893bfbf45d8c40441a20db74c7372c4b43300,70,136,25,190,210,56,37,9,1229,54,2,33,14,10,53,81,120,26,90,16,599,0
3b05893bfbf45d8c40441a20db74c7372c4b43301,90,135,10,178,210,56,37,0,1221,53,2,33,14,10,52,81,120,25,90,16,599,1
3b09dced5f2874a68f31eaa1361eefbcbff7b90d0,13,13,2,12,24,9,1,0,60,6,3,1,0,0,0,4,9,2,7,3,74,0
3b09dced5f2874a68f31eaa1361eefbcbff7b90d1,15,15,1,17,24,9,1,0,71,6,3,1,0,0,0,6,13,4,10,5,78,1
3b21fc2263be100ea339eb402a6f357f1818d1950,3,5,1,10,6,4,0,4,28,5,0,0,0,0,3,1,4,1,4,1,43,0
3b21fc2263be100ea339eb402a6f357f1818d1951,5,6,1,10,6,4,0,0,34,5,0,0,1,0,3,1,5,1,4,1,46,1
3b4ebe3e2571377f93e9a6976e021324502a0f780,48,111,46,101,13,51,1,4,564,3,1,16,0,3,298,0,7,38,7,3,1275,0
3b4ebe3e2571377f93e9a6976e021324502a0f781,58,111,46,99,13,51,1,0,564,3,1,16,0,3,298,0,7,38,7,3,1274,1
3bd8a555aab22533771d0bec2f161d91b95269221,11,12,3,15,10,11,3,1,88,9,1,1,0,1,0,3,10,5,10,1,62,1
3bf93f1f855165cada3e4acd4c9e1b379aa37e130,7,48,1,47,139,18,4,18,194,21,3,8,9,1,22,22,36,16,32,3,112,0
3bf93f1f855165cada3e4acd4c9e1b379aa37e131,17,48,1,45,139,18,4,0,194,21,3,8,9,1,22,22,36,16,32,3,112,1
3c0b7a0e0637707386c2421ac65dacd83a2420640,9,22,2,27,0,5,5,1,123,1,1,13,0,0,6,15,41,3,27,3,72,0
3c0b7a0e0637707386c2421ac65dacd83a2420641,10,22,1,27,0,5,5,0,123,1,1,13,0,0,6,15,41,3,27,3,72,1
3c23af44fcb69e4918fcea8da8f86738acd757020,18,21,5,59,2,5,5,3,129,12,0,7,2,0,11,0,17,0,20,5,158,0
3c23af44fcb69e4918fcea8da8f86738acd757021,22,20,2,55,2,5,5,0,129,12,0,7,2,0,11,0,17,0,20,5,158,1
3c280b8ef2c51ec208886ac12de71b81f4e354dc0,6,23,1,42,31,15,7,7,120,4,2,2,4,1,5,3,21,6,16,2,130,0
3c280b8ef2c51ec208886ac12de71b81f4e354dc1,16,24,1,41,31,15,7,0,123,4,2,2,4,1,6,3,21,7,16,2,134,1
3c2feff8396528f60ddc319cccc2f787dc167f170,16,44,2,54,0,18,4,1,228,18,3,1,8,0,148,15,29,32,23,4,171,0
3c2feff8396528f60ddc319cccc2f787dc167f171,21,44,2,55,0,18,4,0,228,18,3,1,8,0,148,15,29,32,23,4,171,1
3d05e7ba37325032274fd0385b98195149e886951,28,28,4,4,159,22,1,8,210,22,2,0,0,0,0,0,2,0,1,2,85,1
3d0b4c7e9c48bd47b443511d5b4c1769ebae1c730,1,15,1,12,38,12,5,2,122,8,0,1,0,0,67,0,7,2,7,2,38,0
3d0b4c7e9c48bd47b443511d5b4c1769ebae1c731,8,15,1,10,38,12,5,0,121,8,0,1,0,0,66,0,7,2,7,2,38,1
3d47b0748b83e24a9e7dbabfd070bf9423fc61ce0,53,301,11,150,1513,79,78,22,1288,77,13,104,0,17,57,138,261,24,179,10,561,0
3d47b0748b83e24a9e7dbabfd070bf9423fc61ce1,46,301,10,146,1513,79,78,0,1288,77,13,104,0,17,57,138,261,24,179,10,561,1
3d53056583bd88084bfdaafeecbd4c053fe526440,7,3,1,1,1,3,1,0,17,1,0,0,0,0,0,0,2,0,2,0,19,0
3d53056583bd88084bfdaafeecbd4c053fe526441,7,3,1,1,1,3,1,0,17,1,0,0,0,0,0,0,2,0,2,0,19,1
3d63ed03dc4106ab415624c670fc48bdb14566510,5,2,1,5,1,2,0,0,14,0,0,0,0,0,4,0,1,2,1,0,12,0
3d63ed03dc4106ab415624c670fc48bdb14566511,5,2,1,5,1,2,0,0,14,0,0,0,0,0,4,0,1,2,1,0,12,1
3e312f7f84acf85285fa3f018e3d2f3cd9ff34441,4,4,2,1,0,3,9,0,39,1,0,1,0,0,2,4,9,1,9,1,53,1
3e3f0957349f1840c86eceaf23d57d4244a73b0c0,17,110,2,52,219,31,17,2,497,25,19,25,1,2,78,77,105,13,81,8,128,0
3e3f0957349f1840c86eceaf23d57d4244a73b0c1,20,109,2,41,219,31,17,0,488,24,19,25,1,2,75,76,104,13,80,8,128,1
3e5905561aac3c30776d0be81df0215ebbcc74fb0,19,52,2,41,14,10,6,8,241,7,9,7,2,0,8,8,31,2,28,7,101,0
3e5905561aac3c30776d0be81df0215ebbcc74fb1,29,52,2,40,14,10,6,0,241,7,9,7,2,0,8,8,31,2,28,7,101,1
3e614577e2d19478a0de30163a914a885c8862b40,75,105,17,150,120,37,34,9,808,8,8,25,2,4,58,46,112,14,92,16,384,0
3e614577e2d19478a0de30163a914a885c8862b41,82,102,14,147,120,37,34,0,808,8,8,22,2,4,58,43,112,14,92,16,384,1
3e631f84d43e9088d6f11fa5287996efde18a3640,4,1,1,2,0,1,3,0,8,1,0,0,0,0,119,361,0,2,3,0,147,0
3e631f84d43e9088d6f11fa5287996efde18a3641,7,1,1,2,0,1,3,0,8,1,0,0,0,0,119,361,0,2,3,0,147,1
3e70031de5c5d25011ce8363d161e75595a841330,8,58,1,16,1082,49,25,108,357,31,1,5,0,1,403,3,43,2,29,1,132,0
3e70031de5c5d25011ce8363d161e75595a841331,12,58,1,10,1082,49,25,0,357,31,1,5,0,1,403,3,43,2,29,1,132,1
3ef9ad545e3af29d680ee577a15a669f0acf93ca1,9,31,2,44,276,24,0,9,152,0,3,0,0,0,121,11,29,10,20,2,139,1
3f0a2ffa11b97122ef2d2339dd16a39a1a1c562f0,13,10,2,17,33,10,5,0,47,2,0,0,0,0,0,0,4,0,7,0,51,0
3f0a2ffa11b97122ef2d2339dd16a39a1a1c562f1,12,10,1,17,33,10,5,0,47,2,0,0,0,0,0,0,4,0,7,0,52,1
3f10cbe9eccca17025c12fd89cbed203140bd3af0,4,18,3,17,1,3,1,0,70,5,1,3,1,0,6,10,11,4,7,3,40,0
3f10cbe9eccca17025c12fd89cbed203140bd3af1,12,17,2,16,1,3,1,0,67,5,1,3,1,0,6,9,11,3,7,3,38,1
3f1b6ebd27083cc8eb8fb78710342d59d5a9addf0,63,215,14,156,2,113,21,2,847,49,2,55,1,6,8,60,93,11,56,7,438,0
3f1b6ebd27083cc8eb8fb78710342d59d5a9addf1,47,217,11,153,2,113,21,0,854,49,2,57,1,7,8,63,95,14,57,7,438,1
3f25a73433f026079a116b067bdf08f3375dd8ea0,20,55,4,51,21,10,4,4,264,8,1,23,8,3,14,31,65,4,40,3,166,0
3f25a73433f026079a116b067bdf08f3375dd8ea1,26,55,4,49,21,10,4,0,266,8,1,23,8,3,14,31,65,4,40,3,166,1
3f25e77f5a76ae238ecfe6e6e1ee002b9892e1060,19,35,2,66,35,11,3,5,147,5,2,5,1,2,5,9,29,15,29,4,76,0
3f25e77f5a76ae238ecfe6e6e1ee002b9892e1061,20,24,1,52,16,9,3,0,125,5,2,4,0,2,1,10,25,14,24,2,65,1
400ade252fc8252ada2b5c47556e511bfd9774251,65,224,17,152,1160,97,26,2,1281,46,11,42,1,8,48,26,122,25,96,15,767,1
402a6669de41c9718f69ea9c3f4dcd82ebe194430,9,14,2,26,20,8,6,3,97,3,0,2,0,0,11,0,21,1,18,2,110,0
402a6669de41c9718f69ea9c3f4dcd82ebe194431,12,14,1,26,20,8,5,0,95,3,0,2,0,0,11,0,19,1,15,2,110,1
402f7d9dbc6a80f6be48826bdd5dfd8f2ae393150,8,14,2,16,29,11,3,0,52,10,0,3,0,0,6,0,6,1,9,0,30,0
402f7d9dbc6a80f6be48826bdd5dfd8f2ae393151,11,14,1,16,35,11,3,0,50,10,0,3,0,0,6,0,5,1,8,0,29,1
403b78380c5e5d6758a938d8e4730620180c04c60,15,83,1,55,0,46,11,12,486,24,0,31,0,19,14,16,56,2,31,2,149,0
403b78380c5e5d6758a938d8e4730620180c04c61,22,83,1,53,0,46,11,0,485,24,0,31,0,19,14,16,56,2,31,2,149,1
40749de60a7223dc82362a4276ff991e36798b270,32,151,8,108,531,49,39,7,779,6,0,62,0,5,11,33,95,6,60,6,304,0
40749de60a7223dc82362a4276ff991e36798b271,40,150,7,105,535,49,39,0,775,6,0,61,0,5,11,33,94,6,60,6,304,1
4085518b4b246cc8f4c5937c266ac395cf0f5d050,11,53,1,39,6,8,3,0,190,16,9,22,0,3,5,10,37,0,36,5,60,0
4085518b4b246cc8f4c5937c266ac395cf0f5d051,13,52,1,39,6,8,3,0,188,16,9,22,0,3,4,10,37,0,36,5,60,1
4129e4833b2d9b2099fd02ed81b8d62ec1d89c541,72,108,7,157,165,23,9,8,497,24,17,22,4,5,19,20,97,4,85,8,314,1
41602f9072abab9f6c9df4d3299f65c1813671cb0,2,90,1,5,0,23,1,7,305,32,22,23,0,34,0,92,80,42,63,5,149,0
41602f9072abab9f6c9df4d3299f65c1813671cb1,2,90,1,5,0,23,1,0,305,32,22,23,0,34,0,92,80,40,63,5,149,1
416df047dc8af185fc0b859a77e3ee506be7b0a00,5,10,1,16,1,3,5,2,67,3,3,0,1,0,9,4,18,5,17,3,64,0
416df047dc8af185fc0b859a77e3ee506be7b0a01,9,10,1,17,1,3,5,0,70,3,3,0,1,0,11,4,18,6,17,3,64,1
416edbe5431293e37ea89fdae8c3fb24a0069daa0,45,45,11,99,10,24,27,5,391,8,0,11,1,2,23,19,78,14,67,3,244,0
416edbe5431293e37ea89fdae8c3fb24a0069daa1,54,45,9,99,10,24,27,0,391,8,0,11,1,2,23,22,78,14,67,3,244,1
419dc0fa188ac3337db83bfd702809c3d11ada830,36,91,14,60,1,23,17,6,889,22,13,23,4,0,7,30,74,8,52,16,359,0
419dc0fa188ac3337db83bfd702809c3d11ada831,51,91,7,53,1,23,17,0,887,22,13,23,4,0,7,30,73,8,52,16,359,1
41e6f069174deedcbdc5543d26c17036bb973fec0,15,26,3,63,0,7,7,1,155,6,2,5,0,0,20,5,22,4,18,2,144,0
41e6f069174deedcbdc5543d26c17036bb973fec1,16,26,2,63,0,7,7,0,154,6,2,5,0,0,20,5,21,4,17,2,143,1
42a362cb897975044b942f914af8024325d8e7371,19,49,7,42,3,16,11,1,337,17,4,15,3,2,6,24,49,3,30,7,97,1
42be9e7a5d6e9d6c531542f80fe8edc30ce21bde0,60,133,24,151,48,58,39,19,1267,63,4,29,11,0,143,80,116,24,112,41,673,0
42be9e7a5d6e9d6c531542f80fe8edc30ce21bde1,78,132,23,150,48,58,39,0,1257,63,4,28,11,0,141,79,116,23,112,41,673,1
42d58c8a3b0c9bf3ff887389f555d57ff06e057c0,1,5,1,3,0,1,0,0,16,3,1,2,0,0,0,5,5,0,5,2,10,0
42d58c8a3b0c9bf3ff887389f555d57ff06e057c1,3,4,1,4,0,1,0,0,16,3,1,2,0,0,0,3,5,0,5,2,10,1
42eb94bfbcc920bbf0c1381ad016d38a8bd3f6980,13,26,3,24,5,16,7,0,108,20,0,5,0,1,7,0,17,2,15,2,72,0
42eb94bfbcc920bbf0c1381ad016d38a8bd3f6981,15,25,2,21,5,16,7,0,107,20,0,4,0,1,7,0,16,2,14,2,70,1
434a73996e74736cf2723f32762ae73edae830990,62,95,1,81,445,35,17,3,400,15,0,25,0,11,4,81,129,45,88,3,172,0
434a73996e74736cf2723f32762ae73edae830991,46,95,1,81,445,35,17,0,402,16,0,25,0,9,4,81,128,45,87,3,173,1
43503cf035a16efaa91ed68aba8f6a3abab83ff00,47,215,11,151,2,111,21,0,847,49,2,56,1,7,8,64,94,14,57,7,436,0
43503cf035a16efaa91ed68aba8f6a3abab83ff01,46,213,10,149,2,110,21,0,834,49,2,55,1,7,8,64,94,14,57,8,437,1
43a376a41b04eef2776e19932aaed74cc4d6bf1f1,15,60,3,75,15,13,12,2,286,9,10,26,2,0,8,7,65,7,47,8,143,1
43adf24e9d20a933f0604a94ca1ade9d9eac3f310,18,44,1,36,61,14,8,2,164,13,13,11,0,0,2,4,32,7,29,7,90,0
43adf24e9d20a933f0604a94ca1ade9d9eac3f311,23,44,1,36,61,14,8,0,164,13,13,11,0,0,2,4,32,7,29,7,90,1
43b03d63767b0b22617dee78e63f11f43c9ca0100,31,121,5,105,1518,64,16,18,628,47,5,24,2,3,21,4,39,2,31,4,287,0
43b03d63767b0b22617dee78e63f11f43c9ca0101,36,119,4,99,1518,64,16,0,624,46,5,23,2,3,21,4,38,2,31,4,287,1
43c0a9b32431052285f0a511982fc00d99af3e030,21,14,2,24,26,8,5,2,73,6,1,5,0,0,9,3,28,2,27,1,83,0
43c0a9b32431052285f0a511982fc00d99af3e031,23,14,1,24,26,8,5,0,73,6,1,5,0,0,9,3,28,2,27,1,83,1
43d4338e1db4a2392c96b11dc0aff8a32bcd5f330,15,53,1,48,128,17,9,12,203,25,0,17,3,3,17,1,37,2,29,3,116,0
43d4338e1db4a2392c96b11dc0aff8a32bcd5f331,18,50,1,42,114,16,8,0,191,24,0,16,3,3,16,1,32,2,26,3,112,1
43ecd89adf07d53daeaf6b99655ec04adb5e5cb40,8,20,1,1,190,20,1,1,64,5,0,0,0,0,0,0,1,0,1,0,89,0
43ecd89adf07d53daeaf6b99655ec04adb5e5cb41,9,20,1,1,190,20,1,0,64,5,0,0,0,0,0,0,1,0,1,0,89,1
44bef6800ad2956c458676e1b4b24e7c996995f91,11,67,3,99,539,35,12,30,360,17,2,6,6,1,40,16,40,9,27,5,192,1
44ccdb5ac10bd835f7e0ede949ed7bca368642450,9,7,2,11,0,6,5,0,72,2,0,1,0,0,0,0,8,0,8,1,77,0
44ccdb5ac10bd835f7e0ede949ed7bca368642451,8,6,2,9,0,6,4,0,61,1,0,0,0,0,0,0,5,0,5,0,74,1
44dac4c702625dbf1d4db497652ead2374de4d1e0,6,14,2,12,8,5,3,1,58,5,1,5,0,5,3,7,13,3,10,2,64,0
44dac4c702625dbf1d4db497652ead2374de4d1e1,7,14,1,12,8,5,3,0,55,5,1,5,0,4,3,7,13,3,10,2,53,1
44e8d3408a16de9e2066290cba6d63786d2215c70,5,18,2,12,1,7,7,5,93,4,1,1,3,10,2,11,20,20,16,3,62,0
44e8d3408a16de9e2066290cba6d63786d2215c71,8,14,1,6,5,6,6,0,65,2,0,1,2,5,2,7,11,12,8,3,37,1
4507180f3a3c1a2da682f5db6cff5d400eafe2b60,9,95,1,57,1158,53,29,1,405,37,4,12,2,6,15,23,72,12,52,4,125,0
4507180f3a3c1a2da682f5db6cff5d400eafe2b61,18,95,1,53,1158,53,29,0,404,36,4,12,2,6,15,23,72,12,52,4,125,1
45171942a7a6c837536b5ee5af5a946b92ac5c110,0,2,1,0,1,2,0,0,8,1,0,0,0,0,16,0,0,1,0,0,26,0
45171942a7a6c837536b5ee5af5a946b92ac5c111,1,2,1,0,1,2,0,0,8,1,0,0,0,0,14,0,0,1,0,0,24,1
45a5f2fc5a6ff724c41deac9e71ca4b0847602171,9,25,1,37,0,4,7,6,114,4,4,9,0,4,15,5,43,2,31,6,85,1
45b553ba66e618a4d19964b32762e3132946934b0,1,78,1,27,0,23,1,19,304,17,1,4,24,0,67,0,13,24,10,5,57,0
45b553ba66e618a4d19964b32762e3132946934b1,7,79,1,27,0,23,1,0,304,17,1,4,24,0,67,0,13,24,10,4,57,1
45cea61f8b8112d9e723a1e810b4127706862c150,6,101,1,80,291,31,10,8,365,21,14,21,5,4,33,17,73,8,55,5,145,0
45cea61f8b8112d9e723a1e810b4127706862c151,23,101,1,63,291,31,10,0,365,21,14,21,5,4,33,17,73,8,55,5,145,1
45d89bce807bad8ce5b3c6b11826a0530463d37a0,10,39,1,47,0,13,9,10,201,10,3,4,11,0,30,26,68,19,64,3,152,0
45d89bce807bad8ce5b3c6b11826a0530463d37a1,19,39,1,44,0,13,9,0,201,10,3,4,11,0,30,26,68,19,64,3,152,1
45ea0bc45e67751711708ecd7ba8f446ff34c67a0,11,22,2,49,1,4,16,4,132,4,0,4,3,1,39,4,24,3,25,4,87,0
45ea0bc45e67751711708ecd7ba8f446ff34c67a1,15,21,2,48,1,4,16,0,128,4,0,4,3,1,38,4,23,3,24,4,86,1
45fea983b9fd363ad8d9a958a1374e4eadcc00e30,8,97,1,45,231,22,4,34,318,37,9,42,0,6,17,38,68,3,51,4,207,0
45fea983b9fd363ad8d9a958a1374e4eadcc00e31,10,96,1,44,231,22,4,0,318,37,9,42,0,5,17,38,68,3,51,4,207,1
468f709cd08b31dd100c9bae3b2ec7182b895b3c1,16,8,3,26,0,3,3,0,61,0,0,1,0,0,3,0,7,0,7,1,49,1
4694e6ee0b2eee26fed2af493ccb21fa39bd8aec0,68,202,58,184,41,51,12,58,1344,24,6,74,15,12,77,27,66,21,73,34,614,0
4694e6ee0b2eee26fed2af493ccb21fa39bd8aec1,131,201,20,177,41,51,12,0,1338,24,6,73,15,12,77,27,66,21,73,34,615,1
469d1ab45b1bbf8e4e54ff88090e82bc5290e4b80,10,93,4,36,808,41,48,43,525,38,2,14,10,1,35,60,94,8,62,3,366,0
469d1ab45b1bbf8e4e54ff88090e82bc5290e4b81,17,93,4,36,808,41,48,0,525,38,2,14,10,1,35,60,94,8,62,3,366,1
46a63bee65d2dc2af4f838b48463accc143bb50c0,6,31,2,31,6,8,6,8,145,12,0,15,1,0,13,6,25,1,18,4,63,0
46a63bee65d2dc2af4f838b48463accc143bb50c1,17,31,2,29,6,8,6,0,144,12,0,15,1,0,13,6,24,1,18,4,63,1
46af56d46520f9e7aa8ea97e5ab897b48d88f6530,13,56,6,75,12,23,33,5,385,4,6,4,0,0,20,51,63,2,64,3,294,0
46af56d46520f9e7aa8ea97e5ab897b48d88f6531,27,58,5,64,12,23,33,0,391,4,7,5,0,0,20,51,64,2,65,3,294,1
46b8e54155ec404c1ec73c1e8894c9ee1e8f0a490,82,252,18,169,1400,118,28,0,1446,52,11,47,1,9,91,28,125,19,100,18,836,0
46b8e54155ec404c1ec73c1e8894c9ee1e8f0a491,82,252,18,169,1400,118,28,0,1444,52,11,47,1,9,91,28,125,19,100,18,836,1
475447c6cb1831a61541edfbae5efa5f365e24ef0,7,43,12,69,15,24,28,9,333,0,0,10,1,0,16,42,51,0,53,4,218,0
475447c6cb1831a61541edfbae5efa5f365e24ef1,30,43,8,66,15,24,28,0,333,0,0,10,1,0,16,42,51,0,53,4,218,1
475ca60d1ba78fa29bd4308a8906aa21f40423070,3,8,1,7,0,4,2,0,30,3,0,0,0,0,4,0,4,0,4,1,19,0
475ca60d1ba78fa29bd4308a8906aa21f40423071,5,8,1,7,0,4,2,0,30,3,0,0,0,0,4,0,4,0,4,1,19,1
477e767c92e3f17f9f9bf50e251bd3c47ca1374c0,10,13,1,18,0,3,4,0,62,3,0,6,0,0,11,4,20,8,15,4,57,0
477e767c92e3f17f9f9bf50e251bd3c47ca1374c1,10,12,1,18,0,3,4,0,62,3,0,5,0,0,11,4,20,8,15,4,57,1
47823600516a5b1aec76b2a16424cc37a47246d00,2,8,1,6,10,5,2,0,65,3,0,2,0,1,3,4,4,3,3,1,116,0
47823600516a5b1aec76b2a16424cc37a47246d01,5,8,1,6,10,5,2,0,65,3,0,2,0,1,3,4,4,2,3,1,116,1
47ae1c6ba238241ea65a7ef7311556d62bf53b020,4,11,1,6,11,6,2,0,46,4,1,4,0,0,1,0,8,0,4,3,28,0
47ae1c6ba238241ea65a7ef7311556d62bf53b021,5,11,1,6,11,6,2,0,46,4,1,4,0,0,1,0,8,0,4,3,28,1
48366e74e17b42ae1b897ad90aef74af4ac741d51,6,33,1,17,54,13,14,11,220,4,5,8,0,32,3,2856,66,53,47,2,166,1
483fbd7054f90bc4b5bf7690819d8685ea4cca250,2,15,1,0,105,15,0,0,87,0,0,0,0,0,0,0,0,0,0,0,76,0
483fbd7054f90bc4b5bf7690819d8685ea4cca251,1,15,1,0,105,15,0,0,87,0,0,0,0,0,0,0,0,0,0,0,77,1
48456f8f9ee4b47778ffc149a398b03292eec38e0,12,14,1,26,16,8,5,0,99,3,0,2,0,0,11,1,22,1,17,2,108,0
48456f8f9ee4b47778ffc149a398b03292eec38e1,12,14,1,26,16,8,5,0,98,3,0,2,0,0,11,1,20,1,15,2,108,1
48b274d12d9710336ae4f14352603fd4d783865d0,26,72,4,92,47,20,11,10,583,32,4,23,4,3,17,34,146,14,86,11,177,0
48b274d12d9710336ae4f14352603fd4d783865d1,36,72,4,88,47,20,11,0,577,32,4,23,4,3,15,34,145,14,85,11,177,1
48b82567d25f89c4e87ee4207f8dca7de06b4af00,11,44,12,30,25,25,7,4,235,15,1,4,0,0,2,15,40,1,20,3,79,0
48b82567d25f89c4e87ee4207f8dca7de06b4af01,16,44,4,25,25,25,7,0,235,15,1,4,0,0,2,14,40,0,20,3,79,1
48e482e0e71c93be9d8c576c842123bb30363fc80,6,13,2,6,64,12,3,0,61,3,0,0,1,0,1,2,4,0,4,1,80,0
48e482e0e71c93be9d8c576c842123bb30363fc81,9,13,1,6,64,12,3,0,61,3,0,0,1,0,1,2,4,0,4,1,80,1
49d566977604275797374ddfabb8cb295acb6fda1,161,377,58,507,0,199,9,19,3671,7,9,35,111,10,260,362,479,57,445,25,906,1
49e835a3b317ee79ecd4ed1ebbb25409e0ce67180,3,68,3,44,45,12,0,20,274,11,20,15,0,3,3,30,66,16,54,5,155,0
49e835a3b317ee79ecd4ed1ebbb25409e0ce67181,13,65,3,31,36,11,0,0,269,11,20,13,0,3,0,28,66,16,54,5,148,1
49fcf226371dffdc7c6c7fe6e06bae7cb209f81c0,18,49,3,48,22,17,19,10,292,26,0,21,6,1,23,12,55,6,46,5,173,0
49fcf226371dffdc7c6c7fe6e06bae7cb209f81c1,29,48,3,47,22,17,19,0,288,26,0,20,6,1,23,12,55,6,46,4,172,1
4a1cc1f0bbc4ecb6758fe641d1ec32d634e68d270,26,59,4,56,22,23,7,9,350,27,15,3,1,0,18,18,60,2,55,7,139,0
4a1cc1f0bbc4ecb6758fe641d1ec32d634e68d271,30,59,4,52,22,23,6,0,349,27,15,3,1,0,18,18,59,2,54,7,133,1
4a1f69195c239580bf8bdab6f87edc6504c61bd50,190,498,4,277,76636,395,8,349,3997,478,0,33,8,3,94,37,69,3,105,3,1838,0
4a1f69195c239580bf8bdab6f87edc6504c61bd51,220,498,4,232,76636,395,8,0,3997,478,0,33,8,3,94,37,69,3,105,3,1835,1
4a2427d16b74d0b9544b3942717e14ff44b315eb0,24,21,7,36,13,11,3,0,129,7,3,5,0,0,3,0,15,0,14,4,101,0
4a2427d16b74d0b9544b3942717e14ff44b315eb1,27,19,4,27,8,10,3,0,119,6,2,5,0,0,3,0,12,0,11,4,95,1
4afad23572ca7f46de3f423df8d55ad3fea25aed1,26,263,6,95,0,65,19,2,1134,92,3,89,55,0,124,8,35,3,33,11,189,1
4b213aacce34c7d4522e151a39d7ef3d516894ff0,11,13,2,39,15,7,3,0,118,4,0,2,1,0,9,1,17,0,15,3,119,0
4b213aacce34c7d4522e151a39d7ef3d516894ff1,13,12,1,36,9,6,3,0,115,4,0,2,1,0,9,1,17,0,15,3,117,1
4b2aca21249e3491ce2a99ab547e6648528122560,6,50,3,16,22,13,4,43,201,13,5,11,0,1,0,18,9,0,7,4,140,0
4b2aca21249e3491ce2a99ab547e6648528122561,6,50,3,16,22,13,4,0,201,13,5,11,0,1,0,16,9,0,7,4,140,1
4b50381f8303dc593e4b8d7e4c46e33aa90d96e40,30,75,10,149,151,27,19,9,538,16,3,27,1,7,17,59,78,4,47,15,339,0
4b50381f8303dc593e4b8d7e4c46e33aa90d96e41,62,84,8,146,171,32,17,0,543,15,4,28,1,7,17,57,79,4,47,11,325,1
4b872918c9e7316fd07f6a726100e740515795e80,51,324,13,154,5594,129,99,32,1683,73,24,62,3,56,16,247,369,282,206,9,794,0
4b872918c9e7316fd07f6a726100e740515795e81,50,322,12,143,5594,129,99,0,1683,73,24,61,3,55,16,247,369,282,206,9,795,1
4b9125f9610ad7a108dc16f5e41da0ad8a0440800,8,6,2,17,3,3,0,0,43,0,0,0,0,0,6,6,12,2,12,2,44,0
4b9125f9610ad7a108dc16f5e41da0ad8a0440801,10,6,1,16,3,3,0,0,42,0,0,0,0,0,6,6,12,2,12,2,44,1
4c0015673dfcb60ab37e2b3faab7b1657870167a1,3,6,1,8,0,5,9,1,92,4,0,0,0,6,0,3,20,19,20,1,80,1
4c0b93e8c1ae7166385bdea6fc059d86f1cb1c920,2,18,1,9,0,11,3,10,112,6,2,2,0,0,4,1,9,0,5,2,121,0
4c0b93e8c1ae7166385bdea6fc059d86f1cb1c921,3,18,1,10,0,11,3,0,112,6,2,2,0,0,4,1,9,0,5,2,121,1
4c418a5bf6eee0f7eb855ee09e84914f76ffdf1f0,13,35,6,0,36,24,5,0,191,20,0,11,0,2,0,0,5,0,5,0,151,0
4c418a5bf6eee0f7eb855ee09e84914f76ffdf1f1,6,35,6,0,36,24,5,0,191,20,0,11,0,2,0,0,5,0,5,0,151,1
4c4a51d8a1b3028f04c4caf4ed9a80316701b15b0,55,86,20,116,68,39,24,8,749,22,3,10,4,20,32,71,113,34,50,14,371,0
4c4a51d8a1b3028f04c4caf4ed9a80316701b15b1,62,84,17,108,68,39,24,0,735,22,2,10,3,19,32,68,109,34,46,12,366,1
4c5255e997685ca6ede36bc8b4e488b5bf75bd7c0,18,46,6,66,94,21,21,10,301,10,1,14,5,1,31,12,42,8,37,7,170,0
4c5255e997685ca6ede36bc8b4e488b5bf75bd7c1,22,45,6,64,94,21,21,0,296,10,1,13,5,1,30,12,39,7,35,7,169,1
4c71a2497d23a42e58d10d208cc1edfb3a3cd90c0,3,9,2,14,17,7,3,2,43,6,1,2,0,0,0,2,4,1,3,1,45,0
4c71a2497d23a42e58d10d208cc1edfb3a3cd90c1,6,9,1,13,17,7,3,0,45,6,1,2,0,0,0,2,4,1,3,2,45,1
4d08b8e17f153e43e11ec8f4f51e287b3492184b1,33,64,6,89,164,30,16,2,372,9,0,15,1,1,7,14,34,3,29,7,164,1
4d1f4b8c1e0913909e954e3d04e53069016d54bd0,7,70,1,25,105,15,1,0,191,36,3,38,3,7,7,39,57,4,26,15,94,0
4d1f4b8c1e0913909e954e3d04e53069016d54bd1,7,70,1,24,105,15,1,0,189,36,3,38,3,7,7,39,55,4,26,15,94,1
4d23ce13142252c44c992b9c747c29df9627dabf0,18,61,3,57,0,19,18,6,264,4,3,15,1,6,38,55,48,42,34,5,223,0
4d23ce13142252c44c992b9c747c29df9627dabf1,21,61,2,55,0,19,18,0,264,4,3,15,1,6,38,55,48,42,34,5,223,1
4d45a47f4e33010bce8ac411c73bf986c6be6d920,21,17,7,31,6,10,10,8,119,7,1,6,0,4,9,6,13,8,19,1,85,0
4d45a47f4e33010bce8ac411c73bf986c6be6d921,31,17,6,30,6,10,10,0,117,7,1,6,0,4,9,6,12,8,18,1,81,1
4d607a3b057b1df5d61fc435e96838b3c23b29c30,22,23,5,44,10,15,9,2,125,2,0,4,0,1,8,13,15,4,16,1,101,0
